priority_policy,portfolio_mode,diagnostic_filter,diagnostic_filter_only,priority_rank,phase,candidate_id,signal_key,selection_reason_b,accepted_trade_count,accepted_net_pnl,skipped_trade_count,skipped_net_pnl,acceptance_status
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,12,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt2,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,13,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,14,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt2,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,15,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt1,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,16,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt2,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,17,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,18,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,19,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt1,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,20,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt2,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,21,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt1,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,22,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt2,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,23,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt1,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt1,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,24,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt2,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt2,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,25,phase11a,MNQ_11a_orfade_short_high_fade_OR30_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_short_high_fade_OR30_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,26,phase11a,MNQ_11a_orfade_long_low_fade_OR5_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,27,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt1,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,True,28,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,portfolio_audit_d_selected_module,0,0.0,0,0.0,skipped_all_or_no_trades
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,1,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1,required_top_phase10b_parked_module,34,567.34,44,2387.8,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,2,phase11a,MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit,required_top_phase11a_parked_module,160,1895.85,23,-853.21,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,3,phase12a,MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit,required_phase12a_portfolio_d_fallback,41,153.09,4,529.04,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,4,phase13a,MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit,required_phase13a_diversifier_module,2,-145.3,121,1024.3,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,5,phase13a,MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit,required_phase13a_diversifier_module,85,1049.29,38,-166.29,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,6,phase14a,MNQ_14a_prior_rth_midpoint_rejection_from_level_short_close_confirm_fill_next_open_structure_target_time_exit,phase14a::MNQ_14a_prior_rth_midpoint_rejection_from_level_short_close_confirm_fill_next_open_structure_target_time_exit,required_phase14a_diversifier_module,46,1337.61,22,-918.78,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,7,phase14a,MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit,phase14a::MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit,required_phase14a_diversifier_module,49,307.68,24,71.46,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,8,phase15a,MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,phase15a::MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,required_phase15a_diversifier_module,54,959.11,0,0.0,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,9,phase15a,MNQ_15a_power_hour_continuation_long_power_range_breakout_continuation_close_confirm_fill_next_open_hard_stop_time_exit,phase15a::MNQ_15a_power_hour_continuation_long_power_range_breakout_continuation_close_confirm_fill_next_open_hard_stop_time_exit,required_phase15a_diversifier_module,50,150.0,0,0.0,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,10,phase15a,MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,phase15a::MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,required_phase15a_diversifier_module,10,-295.9,40,445.9,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,11,phase11a,MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,portfolio_audit_d_selected_module,135,1058.45,16,308.16,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,12,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt2,portfolio_audit_d_selected_module,27,-986.48,51,3941.62,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,13,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,portfolio_audit_d_selected_module,33,-1322.92,54,4053.4,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,14,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt2,portfolio_audit_d_selected_module,33,-1322.92,54,4053.4,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,15,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt1,portfolio_audit_d_selected_module,27,-1083.48,39,3376.01,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,16,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt2,portfolio_audit_d_selected_module,27,-1083.48,39,3376.01,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,17,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1,portfolio_audit_d_selected_module,53,468.92,31,532.65,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,18,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2,portfolio_audit_d_selected_module,20,-1098.3,64,2099.87,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,19,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt1,portfolio_audit_d_selected_module,60,1946.96,2,-147.48,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,20,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt2,portfolio_audit_d_selected_module,18,-588.32,44,2387.8,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,21,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt1,portfolio_audit_d_selected_module,25,-715.5,45,2324.06,accepted_some
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,False,22,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt2,portfolio_audit_d_selected_module,23,-891.02,47,2499.58,accepted_some
